country,source,date,arrest,protest,legalaction,disaster,censor,electionactivity,electionirregularities,activism,martiallaw,cooperate,coup,violencenonlethal,violencelethal,corruption,legalchange,mobilizesecurity,purge,threaten,raid,cs_999,defamationcase,total_articles,ncr_arrest,ncr_cooperate,ncr_corruption,ncr_defamationcase,ncr_legalaction,ncr_legalchange,ncr_purge,ncr_raid,ncr_threaten,ncr_violencelethal,ncr_violencenonlethal
Hungary,168.hu,2012-01-01,1,21,6,5,0,6,0,0,0,3,0,2,1,4,9,1,2,2,0,787,0,871,2,1,3,0,5,2,4,1,0,2,6
Hungary,168.hu,2012-02-01,0,22,5,8,1,3,0,1,0,2,2,1,0,0,5,1,3,1,1,683,0,764,1,1,3,0,4,7,2,1,1,0,7
Hungary,168.hu,2012-03-01,2,17,3,4,1,7,0,0,0,4,0,3,0,1,2,3,1,3,0,683,0,757,4,1,1,0,6,3,1,1,1,1,5
Hungary,168.hu,2012-04-01,1,10,7,5,2,10,0,0,0,3,0,2,2,6,6,0,6,0,0,649,0,730,1,1,2,0,3,13,1,0,0,2,3
Hungary,168.hu,2012-05-01,1,8,7,3,0,6,0,0,1,3,0,4,0,4,7,0,2,0,0,743,0,810,1,2,0,0,10,5,0,1,0,0,3
Hungary,168.hu,2012-06-01,0,6,11,7,1,3,0,0,1,2,1,6,0,12,3,1,7,4,0,647,0,745,6,1,12,0,8,10,2,1,2,1,6
Hungary,168.hu,2012-07-01,0,2,5,8,2,3,0,1,0,3,1,3,2,2,4,1,9,0,0,611,0,683,4,0,1,0,3,8,1,1,0,3,6
Hungary,168.hu,2012-08-01,1,8,2,4,0,2,0,0,0,0,0,3,0,2,4,2,1,0,0,536,0,590,2,0,3,0,7,6,2,0,0,2,5
Hungary,168.hu,2012-09-01,1,8,3,3,0,5,1,0,0,0,0,3,1,5,4,2,1,3,0,552,0,613,2,1,4,0,7,7,2,0,0,0,1
Hungary,168.hu,2012-10-01,0,9,4,4,1,12,1,0,0,4,0,3,0,3,3,1,4,1,0,714,0,780,0,1,3,0,3,8,2,0,0,0,2
Hungary,168.hu,2012-11-01,0,4,5,1,0,11,1,0,0,5,0,1,0,7,9,1,6,0,1,653,1,721,0,1,3,0,2,7,0,0,0,3,5
Hungary,168.hu,2012-12-01,3,31,2,6,1,5,4,1,0,6,0,1,0,1,4,1,2,1,0,588,0,677,0,4,2,0,1,7,0,0,1,3,2
Hungary,168.hu,2013-01-01,1,14,10,3,3,8,0,1,0,5,0,0,0,2,10,0,1,1,0,613,0,684,1,0,0,0,2,5,3,0,0,0,3
Hungary,168.hu,2013-02-01,0,13,6,4,1,5,1,4,1,1,0,2,0,0,9,1,3,0,0,525,1,586,2,2,0,0,1,2,0,0,0,0,3
Hungary,168.hu,2013-03-01,0,22,4,5,0,6,1,1,1,1,0,3,1,3,13,2,1,2,0,601,0,682,0,1,1,0,4,5,2,1,1,0,1
Hungary,168.hu,2013-04-01,0,4,9,10,1,3,0,2,0,4,0,2,0,4,6,0,2,1,0,516,1,582,1,3,2,0,5,3,1,0,0,3,2
Hungary,168.hu,2013-05-01,1,11,8,6,1,4,0,0,0,1,0,0,0,11,9,0,1,2,0,541,0,612,1,1,5,0,6,4,1,0,1,0,3
Hungary,168.hu,2013-06-01,1,8,2,23,0,9,0,1,0,3,0,0,0,2,7,2,5,1,0,572,0,661,0,1,2,0,3,16,2,0,0,1,3
Hungary,168.hu,2013-07-01,0,3,5,6,0,3,0,0,1,2,0,1,0,4,2,1,2,0,0,513,0,557,1,1,3,0,5,6,1,0,0,1,0
Hungary,168.hu,2013-08-01,2,5,2,9,0,7,1,1,1,4,0,2,1,3,3,0,0,0,0,483,0,552,5,0,3,0,8,6,0,1,2,2,4
Hungary,168.hu,2013-09-01,2,5,4,5,0,20,1,0,1,2,0,0,0,2,6,0,2,0,0,511,0,575,2,0,1,0,4,2,2,0,0,1,3
Hungary,168.hu,2013-10-01,1,10,9,7,1,18,0,0,0,3,1,1,0,4,10,0,3,1,1,572,0,669,3,1,4,1,9,11,1,0,2,0,0
Hungary,168.hu,2013-11-01,0,7,15,6,0,10,1,0,0,1,1,2,0,5,5,0,3,0,1,513,1,588,2,1,3,0,5,9,0,0,0,1,1
Hungary,168.hu,2013-12-01,2,6,7,5,0,13,0,0,0,0,0,0,0,7,10,0,0,1,0,494,0,560,2,2,4,0,7,4,0,0,0,1,2
Hungary,168.hu,2014-01-01,0,7,9,11,1,13,0,5,0,7,2,0,0,5,5,1,1,0,0,549,0,631,3,2,5,0,6,2,0,0,0,1,3
Hungary,168.hu,2014-02-01,1,8,5,7,0,14,1,0,0,3,2,1,0,4,4,0,3,0,0,490,0,557,0,1,3,0,6,1,0,1,0,1,6
Hungary,168.hu,2014-03-01,0,6,7,7,1,22,7,2,0,1,0,1,0,3,3,0,3,1,0,570,0,660,4,3,5,0,10,2,0,0,1,1,4
Hungary,168.hu,2014-04-01,0,9,7,5,1,35,4,2,1,1,0,1,0,6,3,0,5,0,1,564,0,663,3,2,3,0,5,6,1,1,0,1,3
Hungary,168.hu,2014-05-01,0,4,6,11,0,29,1,0,0,1,1,0,0,1,0,1,2,0,0,606,0,687,3,2,5,0,9,1,1,1,1,1,3
Hungary,168.hu,2014-06-01,1,2,9,4,4,10,1,0,1,0,0,1,0,5,6,1,5,0,0,575,0,646,4,0,3,0,3,11,0,0,1,2,1
Hungary,168.hu,2014-07-01,0,3,6,11,0,7,1,0,0,1,0,1,1,5,2,1,2,0,0,509,0,565,0,0,0,0,10,4,1,0,1,1,2
Hungary,168.hu,2014-08-01,1,3,3,7,0,5,0,0,1,1,0,0,1,1,0,1,1,1,0,415,0,450,1,2,0,0,3,1,1,0,0,1,1
Hungary,168.hu,2014-09-01,0,2,1,1,0,3,0,0,0,0,0,2,0,3,2,1,2,0,0,366,0,388,0,0,1,0,3,0,1,1,0,0,0
Hungary,168.hu,2014-10-01,0,8,0,1,1,9,0,0,1,1,0,1,0,0,2,0,2,0,0,371,0,403,0,1,1,0,1,4,0,0,0,0,0
Hungary,168.hu,2014-11-01,0,13,2,1,0,6,1,1,1,0,0,0,0,10,1,0,1,1,0,336,0,373,0,0,0,0,0,2,0,0,0,0,0
Hungary,168.hu,2014-12-01,0,9,2,0,0,4,0,0,2,1,0,0,0,6,2,0,0,0,0,328,0,360,0,1,0,0,1,1,1,0,1,1,0
Hungary,168.hu,2015-01-01,0,8,2,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,364,0,388,1,0,2,0,2,3,0,0,0,0,1
Hungary,168.hu,2015-02-01,0,3,2,1,0,2,0,0,0,2,0,0,0,0,1,2,0,1,0,381,0,406,1,0,3,0,2,7,0,0,0,0,0
Hungary,168.hu,2015-03-01,2,9,5,2,0,11,0,0,1,1,1,0,0,5,3,0,0,0,0,416,0,468,1,0,5,0,6,3,0,1,1,1,0
Hungary,168.hu,2015-04-01,0,9,3,3,0,6,0,0,1,1,0,1,0,5,2,0,1,0,0,392,0,439,1,0,7,0,7,3,0,0,0,1,0
Hungary,168.hu,2015-05-01,1,7,3,4,2,3,0,0,0,0,0,0,0,3,0,0,1,1,1,432,1,468,0,0,0,0,2,3,0,0,1,5,0
Hungary,168.hu,2015-06-01,0,4,6,4,1,2,0,1,1,1,0,3,1,4,4,3,5,1,0,492,1,550,3,0,4,0,10,1,0,0,0,1,5
Hungary,168.hu,2015-07-01,1,3,3,7,0,1,0,0,1,0,0,0,0,5,0,0,0,1,1,516,0,561,5,1,3,0,3,3,1,0,1,2,6
Hungary,168.hu,2015-08-01,1,3,2,7,0,3,0,0,0,1,0,1,0,4,1,1,1,0,1,449,0,492,4,0,0,0,4,1,1,0,1,2,5
Hungary,168.hu,2015-09-01,2,4,1,3,0,5,0,1,0,0,0,4,0,2,2,4,0,0,0,455,0,504,5,0,2,0,3,2,3,0,0,1,6
Hungary,168.hu,2015-10-01,0,1,4,3,1,6,0,0,0,1,0,0,0,3,0,4,0,0,0,422,0,459,2,1,1,0,5,3,0,0,0,2,2
Hungary,168.hu,2015-11-01,4,2,3,7,2,3,0,1,1,1,1,1,0,7,1,3,3,1,0,479,0,536,1,0,2,0,3,3,2,1,0,2,5
Hungary,168.hu,2015-12-01,0,5,4,7,0,5,0,1,0,0,0,0,0,6,5,1,1,0,0,471,0,525,5,1,4,0,6,3,1,0,0,2,1
Hungary,168.hu,2016-01-01,0,12,5,6,0,4,0,0,1,0,2,0,2,6,5,2,1,0,0,474,0,537,2,0,1,0,8,2,3,0,0,2,4
Hungary,168.hu,2016-02-01,1,30,7,4,1,11,2,0,0,2,3,0,1,10,2,1,3,1,0,521,0,613,1,2,0,0,3,2,1,0,1,3,5
Hungary,168.hu,2016-03-01,0,14,6,5,2,1,3,4,0,2,1,2,0,8,3,0,0,1,0,479,0,545,1,0,6,0,9,3,0,0,0,1,2
Hungary,168.hu,2016-04-01,0,17,12,12,1,7,2,0,1,2,0,0,0,12,3,0,4,1,0,569,0,658,2,2,6,0,8,2,1,0,1,1,3
Hungary,168.hu,2016-05-01,0,5,6,6,1,2,1,0,0,1,0,1,1,4,2,1,4,1,0,544,1,595,5,0,4,0,11,0,0,0,1,0,1
Hungary,168.hu,2016-06-01,0,7,10,10,0,13,0,0,0,1,0,0,2,5,6,1,3,0,0,504,0,594,5,2,5,0,11,5,1,0,0,4,4
Hungary,168.hu,2016-07-01,1,16,8,7,0,7,2,1,0,1,4,1,1,8,2,2,0,0,0,449,0,528,5,1,2,0,6,2,1,0,0,2,5
Hungary,168.hu,2016-08-01,0,2,3,5,0,7,0,0,2,1,0,0,0,5,2,3,0,0,0,355,0,399,2,0,5,0,7,1,0,1,2,0,4
Hungary,168.hu,2016-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,100,0,102,0,0,0,0,0,0,0,0,0,0,0
Hungary,168.hu,2016-10-01,0,13,6,5,2,7,0,1,1,1,0,1,2,5,11,1,1,0,0,544,0,630,6,1,1,0,6,2,5,1,0,1,7
Hungary,168.hu,2016-11-01,1,7,7,8,1,11,0,0,3,2,0,0,0,10,3,0,4,1,0,551,0,636,3,0,2,1,10,12,2,0,1,1,2
Hungary,168.hu,2016-12-01,1,7,1,13,0,5,0,0,0,0,0,1,1,3,2,1,1,0,0,524,0,591,5,1,2,0,11,3,1,0,0,5,5
Hungary,168.hu,2017-01-01,0,6,10,12,0,11,0,2,1,1,0,2,0,6,3,0,4,0,0,623,0,715,3,1,4,0,12,9,1,1,0,2,7
Hungary,168.hu,2017-02-01,3,3,12,6,4,12,0,1,0,2,0,2,1,5,1,0,3,0,0,537,0,622,6,0,4,0,8,3,0,1,1,5,7
Hungary,168.hu,2017-03-01,2,7,8,6,2,7,1,0,3,1,0,0,1,9,2,1,0,1,0,574,0,653,8,1,3,0,10,5,0,0,1,1,8
Hungary,168.hu,2017-04-01,1,25,5,6,1,10,2,0,0,3,0,4,1,6,5,0,2,0,0,528,0,633,4,1,4,0,10,9,1,1,1,1,8
Hungary,168.hu,2017-05-01,3,10,8,9,0,14,0,0,0,4,0,1,0,15,2,0,4,2,0,544,0,642,0,1,2,0,15,4,1,2,2,2,3
Hungary,168.hu,2017-06-01,3,4,6,7,2,8,0,0,0,0,0,2,1,6,9,0,2,0,0,525,0,599,6,0,6,0,11,4,0,1,0,2,3
Hungary,168.hu,2017-07-01,0,7,6,9,3,6,0,0,2,1,1,0,0,3,5,0,2,2,0,547,0,609,5,2,4,0,4,1,2,0,0,0,3
Hungary,168.hu,2017-08-01,1,6,5,17,0,7,0,1,0,0,0,2,0,4,3,0,0,0,0,452,0,524,6,0,3,0,11,4,0,0,2,2,2
Hungary,168.hu,2017-09-01,1,9,4,8,2,9,0,1,1,0,1,0,0,5,3,1,5,1,0,458,0,522,2,1,2,0,6,4,1,0,0,1,1
Hungary,168.hu,2017-10-01,0,6,10,15,0,9,2,2,0,3,0,2,1,4,5,1,7,0,0,569,1,655,5,1,2,0,7,4,0,1,0,1,2
Hungary,168.hu,2017-11-01,3,2,14,6,2,12,1,2,1,3,0,2,1,3,6,1,3,1,1,692,0,806,10,2,6,0,16,6,2,1,0,5,8
Hungary,168.hu,2017-12-01,0,5,15,19,0,21,4,2,0,2,0,2,0,7,7,0,1,2,0,725,0,860,15,5,3,0,11,3,1,0,0,7,8
Hungary,168.hu,2018-01-01,0,13,19,13,2,31,3,2,0,10,0,1,2,19,8,1,5,2,0,834,0,1008,5,0,4,0,14,1,2,2,3,10,11
Hungary,168.hu,2018-02-01,1,11,19,12,1,29,3,4,2,5,1,3,3,26,2,1,5,3,2,790,0,964,6,1,12,0,18,0,2,1,2,9,8
Hungary,168.hu,2018-03-01,1,17,16,17,4,54,4,0,0,4,2,3,1,23,6,0,6,3,0,931,1,1153,7,1,13,0,28,4,0,0,1,9,11
Hungary,168.hu,2018-04-01,0,24,12,8,3,93,18,1,1,2,3,4,2,14,4,1,16,1,0,863,0,1111,7,0,3,1,18,2,3,3,2,2,8
Hungary,168.hu,2018-05-01,0,14,6,23,4,14,2,2,1,6,0,0,0,5,7,3,4,4,0,910,0,1063,13,0,4,0,10,6,3,1,2,9,15
Hungary,168.hu,2018-06-01,5,7,9,30,0,19,0,1,1,3,1,2,0,6,9,1,8,4,0,772,0,941,8,0,8,0,22,4,4,1,1,8,15
Hungary,168.hu,2018-07-01,0,5,12,17,1,14,2,0,1,2,1,1,0,9,9,2,3,0,0,818,0,959,8,1,4,0,16,10,1,1,1,6,22
Hungary,168.hu,2018-08-01,0,11,14,25,0,8,0,2,1,4,0,3,0,8,8,4,7,1,0,782,0,933,7,0,5,0,17,2,5,1,1,14,12
Hungary,168.hu,2018-09-01,1,7,11,23,4,17,1,3,1,2,0,3,0,7,5,2,5,0,1,811,0,982,14,2,4,0,20,6,1,2,2,15,18
Hungary,168.hu,2018-10-01,1,12,13,21,2,14,1,5,0,4,1,1,3,10,12,6,11,0,0,909,0,1107,12,1,8,0,32,7,6,1,0,8,16
Hungary,168.hu,2018-11-01,3,20,21,18,1,10,0,2,3,5,3,3,0,8,5,1,10,1,0,817,0,1014,12,0,10,0,33,11,2,3,1,9,14
Hungary,168.hu,2018-12-01,6,72,14,20,0,13,0,2,0,4,4,6,3,8,9,3,6,1,2,749,1,987,10,1,2,0,17,11,1,1,1,7,18
Hungary,168.hu,2019-01-01,0,47,19,30,2,14,0,1,2,5,3,3,0,11,4,2,2,2,0,812,0,1013,8,2,3,0,15,3,3,1,5,9,11
Hungary,168.hu,2019-02-01,2,17,10,12,1,18,1,1,2,2,0,4,1,6,6,2,5,3,0,751,0,902,11,2,3,0,20,2,5,1,0,6,14
Hungary,168.hu,2019-03-01,3,20,13,15,1,23,0,1,1,1,0,5,3,7,7,1,7,1,0,736,0,914,11,2,1,0,20,5,2,2,4,10,15
Hungary,168.hu,2019-04-01,1,10,22,22,1,30,4,2,3,1,1,3,1,9,8,3,3,1,3,814,0,1020,13,3,7,0,28,5,1,4,0,12,15
Hungary,168.hu,2019-05-01,2,18,14,22,7,41,1,4,1,7,0,3,3,6,2,1,3,3,0,799,0,996,9,4,4,0,8,6,6,0,1,7,20
Hungary,168.hu,2019-06-01,0,9,11,29,1,29,2,2,1,4,0,3,2,9,15,3,3,1,0,748,0,941,10,0,6,0,15,9,1,0,0,10,24
Hungary,168.hu,2019-07-01,0,7,9,24,4,27,4,0,0,5,0,3,1,7,3,1,4,2,0,714,0,886,8,1,3,0,15,6,2,3,1,11,24
Hungary,168.hu,2019-08-01,0,5,14,16,0,38,3,1,0,1,2,4,3,13,2,0,5,0,1,703,0,894,16,2,5,0,19,4,1,1,1,21,22
Hungary,168.hu,2019-09-01,2,7,17,28,1,44,3,5,0,5,0,11,1,12,2,0,3,3,1,797,0,1024,13,0,6,0,27,4,3,2,3,14,23
Hungary,168.hu,2019-10-01,0,12,24,25,4,84,13,1,0,3,0,5,3,18,6,2,7,4,1,838,0,1131,12,2,6,0,29,2,0,1,0,14,22
Hungary,168.hu,2019-11-01,3,16,21,14,2,30,3,3,2,4,2,4,0,18,3,0,7,2,0,779,0,999,8,4,6,0,29,10,2,1,2,10,27
Hungary,168.hu,2019-12-01,1,11,17,14,2,16,0,2,0,2,0,0,0,9,8,0,4,1,0,751,1,939,17,0,4,0,20,12,6,0,0,21,28
Hungary,168.hu,2020-01-01,3,7,18,33,1,28,1,0,1,3,2,5,1,10,2,4,4,0,2,708,0,927,17,1,6,0,24,8,2,0,2,14,30
Hungary,168.hu,2020-02-01,1,14,10,28,1,4,1,2,2,1,0,1,0,4,1,1,1,0,1,584,0,733,17,2,3,0,14,6,2,0,1,16,20
Hungary,168.hu,2020-03-01,0,6,4,78,2,5,0,1,18,1,0,1,0,3,10,4,0,0,1,691,0,885,8,2,1,0,8,5,0,1,3,14,20
Hungary,168.hu,2020-04-01,1,2,5,73,2,2,0,0,12,1,1,1,0,2,6,2,1,2,0,666,0,860,18,1,3,0,9,12,3,1,3,13,22
Hungary,168.hu,2020-05-01,6,11,4,51,2,3,0,3,9,1,1,1,0,3,7,2,1,0,0,696,0,886,18,0,3,0,10,6,4,2,3,17,26
Hungary,168.hu,2020-06-01,0,5,7,57,0,11,1,4,0,4,0,2,1,5,4,1,6,2,0,644,0,822,12,0,3,0,15,5,2,2,0,12,21
Hungary,168.hu,2020-07-01,2,15,11,66,2,12,1,2,1,0,3,1,0,6,5,0,9,0,1,679,0,917,16,2,7,1,18,9,3,2,0,10,41
Hungary,168.hu,2020-08-01,4,12,3,67,0,14,1,0,8,3,2,3,2,3,2,4,4,0,0,781,0,987,27,2,2,1,7,5,2,0,1,10,22
Hungary,168.hu,2020-09-01,3,9,12,89,1,24,2,3,9,9,2,2,2,7,1,2,5,2,0,1020,0,1278,21,1,6,0,26,12,2,4,1,5,7
Hungary,168.hu,2020-10-01,2,13,7,80,2,25,1,5,4,2,0,2,2,11,3,0,2,0,0,862,1,1099,15,2,4,0,15,12,2,3,2,14,16
Hungary,168.hu,2020-11-01,1,4,8,80,0,3,0,1,5,2,1,0,0,5,10,2,3,3,3,789,0,984,19,1,3,0,11,13,1,1,0,10,11
Hungary,168.hu,2020-12-01,2,4,6,72,1,8,1,0,4,3,0,1,1,4,3,0,4,1,0,783,0,983,23,0,4,1,23,11,1,2,0,5,23
Hungary,168.hu,2021-01-01,1,4,9,64,0,14,0,1,5,2,1,3,4,6,6,0,12,0,0,736,0,938,17,3,7,1,14,10,1,3,0,7,18
Hungary,168.hu,2021-02-01,0,6,12,40,3,19,0,1,2,2,2,0,1,4,3,1,2,2,0,576,1,719,10,0,2,2,7,7,2,4,2,3,11
Hungary,168.hu,2021-03-01,4,6,11,56,0,7,1,2,7,4,1,0,0,7,2,2,5,0,0,768,0,946,14,3,2,0,12,8,1,4,2,11,14
Hungary,168.hu,2021-04-01,1,3,7,71,3,13,1,3,2,0,0,3,0,7,3,0,0,2,0,739,0,927,9,3,3,0,15,9,1,1,1,10,21
Hungary,168.hu,2021-05-01,2,4,16,45,2,13,3,0,0,6,1,3,4,7,3,0,0,4,3,905,0,1094,16,4,4,0,16,10,1,5,3,5,17
Hungary,168.hu,2021-06-01,5,15,19,41,6,11,2,2,3,1,2,2,0,8,16,0,4,3,0,870,0,1091,20,2,0,0,9,16,1,1,3,9,25
Hungary,168.hu,2021-07-01,2,11,14,60,0,10,0,6,0,2,0,2,2,15,11,1,4,1,1,919,0,1119,8,1,9,0,15,11,0,0,6,3,18
Hungary,168.hu,2021-08-01,2,9,4,70,0,13,1,3,2,4,2,6,1,4,6,1,1,1,0,951,0,1153,18,2,5,0,13,8,0,3,1,5,23
Hungary,168.hu,2021-09-01,3,5,23,66,3,80,5,4,2,6,0,7,4,19,6,4,4,0,3,1333,1,1669,11,3,5,0,22,17,1,0,3,15,33
Hungary,168.hu,2021-10-01,3,9,22,74,1,63,1,6,3,9,1,2,2,12,4,1,10,1,0,1186,0,1498,14,9,7,0,20,22,0,3,3,10,15
Hungary,168.hu,2021-11-01,3,6,12,79,2,18,4,5,2,5,2,4,0,12,7,4,3,0,0,1002,0,1258,12,6,7,0,23,22,2,2,0,6,18
Hungary,168.hu,2021-12-01,0,4,23,77,0,12,1,1,4,4,1,2,3,13,7,2,5,1,1,1051,0,1295,22,4,6,0,21,16,2,0,3,9,15
Hungary,168.hu,2022-01-01,6,16,14,79,1,27,2,1,0,4,0,0,0,8,4,2,8,1,1,1006,0,1269,18,2,13,0,25,7,1,4,3,8,25
Hungary,168.hu,2022-02-01,3,24,16,59,2,39,0,4,2,3,2,3,1,18,4,4,3,1,1,952,0,1199,8,4,7,0,11,7,2,2,6,11,16
Hungary,168.hu,2022-03-01,2,16,10,34,2,33,5,2,1,3,0,5,2,6,4,7,3,2,2,720,0,904,9,3,2,0,9,4,0,0,1,8,14
Hungary,168.hu,2022-04-01,6,7,14,48,1,77,4,2,2,3,0,3,3,7,3,2,11,0,0,862,0,1097,11,0,2,0,12,3,1,2,5,5,9
Hungary,168.hu,2022-05-01,6,3,14,33,1,14,0,1,0,10,0,1,3,11,6,3,5,3,1,927,0,1098,8,1,6,0,15,2,0,3,4,8,21
Hungary,168.hu,2022-06-01,4,1,6,46,0,15,0,1,2,2,1,4,3,3,5,1,5,4,0,953,0,1123,11,4,4,0,18,8,4,1,4,2,16
Hungary,168.hu,2022-07-01,3,28,8,61,2,18,1,1,6,5,1,6,3,4,7,4,11,0,0,852,0,1110,20,6,3,0,15,24,1,0,2,8,16
Hungary,168.hu,2022-08-01,1,12,3,66,0,6,0,0,0,2,1,5,2,1,1,0,3,0,2,758,0,895,7,1,1,0,1,6,0,1,3,2,11
Hungary,168.hu,2022-09-01,2,16,5,25,1,18,0,1,0,2,1,2,2,4,3,2,4,1,0,607,0,728,3,3,5,0,7,10,0,0,2,3,6
Hungary,168.hu,2022-10-01,1,51,12,18,1,9,0,2,1,5,0,2,2,5,5,0,2,4,0,656,0,815,4,2,2,0,9,11,1,3,3,7,4
Hungary,168.hu,2022-11-01,2,18,6,20,1,10,0,4,0,4,1,2,1,7,2,2,9,0,0,630,0,776,15,5,5,0,12,5,2,0,1,7,14
Hungary,168.hu,2022-12-01,3,13,11,30,3,3,0,1,0,4,1,1,0,7,4,1,2,0,0,646,0,778,8,7,2,0,12,6,3,3,2,3,9
Hungary,168.hu,2023-01-01,5,18,11,30,0,13,1,1,1,5,4,3,0,8,3,0,3,2,0,612,0,783,17,1,3,0,18,8,3,2,0,5,14
Hungary,168.hu,2023-02-01,8,13,9,22,1,5,1,4,1,7,2,1,0,8,1,0,6,1,0,515,0,659,11,5,8,0,18,9,2,0,1,4,9
Hungary,168.hu,2023-03-01,3,10,9,28,1,11,1,2,1,1,1,0,0,8,6,1,5,1,2,609,0,754,13,4,6,0,18,5,3,1,0,2,13
Hungary,168.hu,2023-04-01,4,8,5,12,0,8,0,0,1,4,0,0,0,4,6,1,6,0,0,596,0,707,4,2,2,0,17,7,1,2,0,10,12
Hungary,168.hu,2023-05-01,1,10,13,27,0,13,1,0,0,3,2,4,0,4,4,0,3,2,1,726,0,879,15,1,4,0,18,8,2,2,1,7,13
Hungary,168.hu,2023-06-01,1,13,12,34,0,7,1,0,1,3,1,3,4,3,3,3,6,0,0,702,0,866,8,3,4,0,20,18,0,3,1,8,8
Hungary,168.hu,2023-07-01,2,6,3,32,0,11,0,0,3,5,1,2,1,2,4,1,5,1,0,728,0,870,9,1,5,0,16,16,1,1,1,7,9
Hungary,168.hu,2023-08-01,3,3,7,57,0,7,0,0,2,3,0,6,1,4,2,3,4,0,0,761,0,936,11,0,3,0,13,11,4,2,3,17,13
Hungary,168.hu,2023-09-01,0,3,6,23,1,12,0,1,1,4,0,5,2,7,1,3,8,0,0,782,0,908,7,0,6,0,16,7,1,2,1,5,10
Hungary,168.hu,2023-10-01,1,6,8,29,2,8,0,0,0,4,0,2,3,6,6,4,2,0,1,809,0,955,8,1,7,0,22,13,1,0,3,7,11
Hungary,168.hu,2023-11-01,3,5,12,32,1,7,0,0,3,3,1,1,0,6,11,1,6,0,0,797,0,954,7,4,6,0,27,14,5,1,1,1,7
Hungary,168.hu,2023-12-01,0,9,13,53,0,6,1,0,0,6,1,3,0,6,13,2,5,0,0,744,1,905,6,1,0,0,14,12,0,1,0,6,6
Hungary,168.hu,2024-01-01,1,9,9,25,0,10,0,0,0,2,1,2,1,6,2,0,2,0,0,671,0,774,8,0,1,0,8,4,3,0,0,5,9
Hungary,168.hu,2024-02-01,1,19,11,12,1,13,1,1,1,5,0,3,0,6,2,1,8,0,0,488,0,607,5,2,5,0,13,2,1,1,0,3,9
Hungary,168.hu,2024-03-01,0,2,7,7,0,7,0,0,0,2,0,1,0,1,3,1,1,0,0,504,0,558,2,0,1,1,9,4,0,0,0,0,7
Hungary,168.hu,2024-04-01,0,6,7,31,0,14,0,0,0,2,0,1,0,3,2,0,3,1,0,395,0,494,7,2,3,0,8,5,1,0,1,2,5
Hungary,168.hu,2024-05-01,0,2,11,19,2,22,1,0,1,2,1,1,1,3,0,0,2,0,0,509,0,600,3,3,2,0,7,3,0,0,0,0,8
Hungary,168.hu,2024-06-01,1,2,5,29,0,30,11,0,3,2,0,1,0,3,1,1,3,3,0,456,0,568,1,0,2,0,5,8,1,0,0,1,3
