date,year,month,sudden-onset environmental disaster,environmental cooperation,environmental government initiatives,environmental security,environmental -999,environmental arrest,human-induced disaster,displacement,-999,environmental legal action,environmental opinion,slow-onset environmental disaster,environmental corruption,environmental crime,environmental legal change,environmental activism,environmental corporate initiatives,lethal environmental violence,environmental protests,nonlethal environmental violence,total_articles,total_from_source,total_label_events,total_local_docs,sudden-onset environmental disasterNorm,environmental cooperationNorm,environmental government initiativesNorm,environmental securityNorm,environmental -999Norm,environmental arrestNorm,human-induced disasterNorm,displacementNorm,-999Norm,environmental legal actionNorm,environmental opinionNorm,slow-onset environmental disasterNorm,environmental corruptionNorm,environmental crimeNorm,environmental legal changeNorm,environmental activismNorm,environmental corporate initiativesNorm,lethal environmental violenceNorm,environmental protestsNorm,nonlethal environmental violenceNorm
2012-01-01,2012,1,8,0,0,1,10,2,15,0,11,1,5,7,0,3,0,2,1,0,1,0,59,59,67,7086,0.0011289867344058,0.0,0.0,0.0001411233418007,0.0014112334180073,0.0002822466836014,0.002116850127011,0.0,0.001552356759808,0.0001411233418007,0.0007056167090036,0.0009878633926051,0.0,0.0004233700254022,0.0,0.0002822466836014,0.0001411233418007,0.0,0.0001411233418007,0.0
2012-02-01,2012,2,21,0,2,1,6,0,29,0,15,2,6,7,0,7,0,0,0,1,1,2,92,92,100,6607,0.0031784471015589,0.0,0.0003027092477675,0.0001513546238837,0.0009081277433025,0.0,0.004389284092629,0.0,0.0022703193582563,0.0003027092477675,0.0009081277433025,0.0010594823671863,0.0,0.0010594823671863,0.0,0.0,0.0,0.0001513546238837,0.0001513546238837,0.0003027092477675
2012-03-01,2012,3,16,0,1,0,15,0,29,0,17,0,7,8,0,0,1,1,0,1,0,1,84,84,97,6924,0.0023108030040439,0.0,0.0001444251877527,0.0,0.0021663778162911,0.0,0.0041883304448295,0.0,0.0024552281917966,0.0,0.0010109763142692,0.0011554015020219,0.0,0.0,0.0001444251877527,0.0001444251877527,0.0,0.0001444251877527,0.0,0.0001444251877527
2012-04-01,2012,4,10,0,0,0,18,1,21,0,14,3,6,3,1,5,0,1,0,0,0,2,76,76,85,6314,0.0015837820715869,0.0,0.0,0.0,0.0028508077288565,0.0001583782071586,0.0033259423503325,0.0,0.0022172949002217,0.000475134621476,0.0009502692429521,0.000475134621476,0.0001583782071586,0.0007918910357934,0.0,0.0001583782071586,0.0,0.0,0.0,0.0003167564143173
2012-05-01,2012,5,18,0,1,0,12,0,7,1,17,1,6,5,0,1,2,0,0,0,2,1,65,65,74,6269,0.0028712713351411,0.0,0.0001595150741745,0.0,0.0019141808900941,0.0,0.0011166055192215,0.0001595150741745,0.0027117562609666,0.0001595150741745,0.000957090445047,0.0007975753708725,0.0,0.0001595150741745,0.000319030148349,0.0,0.0,0.0,0.000319030148349,0.0001595150741745
2012-06-01,2012,6,19,0,1,1,7,0,16,0,13,1,9,9,0,1,1,0,2,0,0,2,68,68,82,5960,0.0031879194630872,0.0,0.0001677852348993,0.0001677852348993,0.0011744966442953,0.0,0.0026845637583892,0.0,0.0021812080536912,0.0001677852348993,0.0015100671140939,0.0015100671140939,0.0,0.0001677852348993,0.0001677852348993,0.0,0.0003355704697986,0.0,0.0,0.0003355704697986
2012-07-01,2012,7,29,0,2,0,17,0,27,0,25,0,22,14,0,0,0,1,0,0,1,0,121,121,138,5870,0.0049403747870528,0.0,0.0003407155025553,0.0,0.0028960817717206,0.0,0.0045996592844974,0.0,0.004258943781942,0.0,0.003747870528109,0.0023850085178875,0.0,0.0,0.0,0.0001703577512776,0.0,0.0,0.0001703577512776,0.0
2012-08-01,2012,8,12,0,0,0,4,0,16,2,15,0,5,16,0,4,0,0,0,0,1,1,67,67,76,5436,0.0022075055187637,0.0,0.0,0.0,0.0007358351729212,0.0,0.002943340691685,0.0003679175864606,0.0027593818984547,0.0,0.0009197939661515,0.002943340691685,0.0,0.0007358351729212,0.0,0.0,0.0,0.0,0.0001839587932303,0.0001839587932303
2012-09-01,2012,9,6,1,4,0,9,1,14,0,8,1,9,4,0,3,0,1,0,0,0,0,54,54,61,5914,0.0010145417653026,0.0001690902942171,0.0006763611768684,0.0,0.001521812647954,0.0001690902942171,0.0023672641190395,0.0,0.0013527223537368,0.0001690902942171,0.001521812647954,0.0006763611768684,0.0,0.0005072708826513,0.0,0.0001690902942171,0.0,0.0,0.0,0.0
2012-10-01,2012,10,13,0,0,0,11,0,20,1,13,0,9,6,1,1,2,1,0,0,1,1,72,72,80,7017,0.0018526435798774,0.0,0.0,0.0,0.0015676214906655,0.0,0.0028502208921191,0.0001425110446059,0.0018526435798774,0.0,0.0012825994014536,0.0008550662676357,0.0001425110446059,0.0001425110446059,0.0002850220892119,0.0001425110446059,0.0,0.0,0.0001425110446059,0.0001425110446059
2012-11-01,2012,11,16,0,3,1,5,0,9,1,14,0,10,7,2,3,0,0,1,0,0,2,64,64,74,6421,0.0024918237034729,0.0,0.0004672169444011,0.000155738981467,0.0007786949073353,0.0,0.0014016508332035,0.000155738981467,0.0021803457405388,0.0,0.0015573898146706,0.0010901728702694,0.0003114779629341,0.0004672169444011,0.0,0.0,0.000155738981467,0.0,0.0,0.0003114779629341
2012-12-01,2012,12,11,0,1,2,2,1,13,0,7,1,6,1,0,1,0,0,1,0,0,0,46,46,47,5923,0.0018571669761944,0.0,0.0001688333614722,0.0003376667229444,0.0003376667229444,0.0001688333614722,0.0021948336991389,0.0,0.0011818335303055,0.0001688333614722,0.0010130001688333,0.0001688333614722,0.0,0.0001688333614722,0.0,0.0,0.0001688333614722,0.0,0.0,0.0
2013-01-01,2013,1,22,1,0,0,8,0,8,0,9,0,11,4,0,0,0,1,0,0,0,0,60,60,64,6534,0.0033670033670033,0.000153045607591,0.0,0.0,0.0012243648607284,0.0,0.0012243648607284,0.0,0.0013774104683195,0.0,0.0016835016835016,0.0006121824303642,0.0,0.0,0.0,0.000153045607591,0.0,0.0,0.0,0.0
2013-02-01,2013,2,19,0,4,0,6,0,15,0,14,0,7,3,0,4,0,0,1,0,0,0,66,66,73,6164,0.0030824140168721,0.0,0.0006489292667099,0.0,0.0009733939000648,0.0,0.0024334847501622,0.0,0.0022712524334847,0.0,0.0011356262167423,0.0004866969500324,0.0,0.0006489292667099,0.0,0.0,0.0001622323166774,0.0,0.0,0.0
2013-03-01,2013,3,37,1,0,0,8,1,15,0,20,0,3,4,0,0,1,0,0,0,0,0,82,82,90,6194,0.0059735227639651,0.0001614465611882,0.0,0.0,0.0012915724895059,0.0001614465611882,0.0024216984178237,0.0,0.0032289312237649,0.0,0.0004843396835647,0.0006457862447529,0.0,0.0,0.0001614465611882,0.0,0.0,0.0,0.0,0.0
2013-04-01,2013,4,42,0,1,1,8,0,8,0,13,0,9,16,0,4,0,1,0,0,5,1,97,97,109,6083,0.0069044879171461,0.0,0.0001643925694558,0.0001643925694558,0.0013151405556468,0.0,0.0013151405556468,0.0,0.0021371034029261,0.0,0.0014795331251027,0.0026302811112937,0.0,0.0006575702778234,0.0,0.0001643925694558,0.0,0.0,0.0008219628472793,0.0001643925694558
2013-05-01,2013,5,28,0,1,0,5,0,11,1,10,1,10,6,0,0,4,0,1,0,0,0,71,71,78,5603,0.004997322862752,0.0,0.0001784758165268,0.0,0.0008923790826343,0.0,0.0019632339817954,0.0001784758165268,0.0017847581652686,0.0001784758165268,0.0017847581652686,0.0010708548991611,0.0,0.0,0.0007139032661074,0.0,0.0001784758165268,0.0,0.0,0.0
2013-06-01,2013,6,74,0,1,1,11,0,24,11,61,1,20,14,1,0,1,1,0,0,2,0,209,209,223,5767,0.0128316282295821,0.0,0.0001734003814808,0.0001734003814808,0.0019074041962892,0.0,0.0041616091555401,0.0019074041962892,0.0105774232703311,0.0001734003814808,0.0034680076296167,0.0024276053407317,0.0001734003814808,0.0,0.0001734003814808,0.0001734003814808,0.0,0.0,0.0003468007629616,0.0
2013-07-01,2013,7,33,1,2,0,9,0,13,2,13,1,8,4,0,0,1,0,0,0,0,0,78,78,87,5586,0.005907626208378,0.0001790189760114,0.0003580379520229,0.0,0.0016111707841031,0.0,0.0023272466881489,0.0003580379520229,0.0023272466881489,0.0001790189760114,0.0014321518080916,0.0007160759040458,0.0,0.0,0.0001790189760114,0.0,0.0,0.0,0.0,0.0
2013-08-01,2013,8,22,0,0,0,10,1,14,0,13,0,12,12,0,1,0,0,0,0,0,2,77,77,87,5225,0.0042105263157894,0.0,0.0,0.0,0.0019138755980861,0.0001913875598086,0.0026794258373205,0.0,0.0024880382775119,0.0,0.0022966507177033,0.0022966507177033,0.0,0.0001913875598086,0.0,0.0,0.0,0.0,0.0,0.0003827751196172
2013-09-01,2013,9,10,0,1,0,11,0,19,0,10,3,7,2,1,3,0,0,0,0,3,0,62,62,70,5666,0.0017649135192375,0.0,0.0001764913519237,0.0,0.0019414048711613,0.0,0.0033533356865513,0.0,0.0017649135192375,0.0005294740557712,0.0012354394634662,0.0003529827038475,0.0001764913519237,0.0005294740557712,0.0,0.0,0.0,0.0,0.0005294740557712,0.0
2013-10-01,2013,10,12,0,0,0,12,0,24,1,12,0,10,6,0,2,1,0,0,0,0,2,73,73,82,6026,0.0019913707268503,0.0,0.0,0.0,0.0019913707268503,0.0,0.0039827414537006,0.0001659475605708,0.0019913707268503,0.0,0.0016594756057085,0.0009956853634251,0.0,0.0003318951211417,0.0001659475605708,0.0,0.0,0.0,0.0,0.0003318951211417
2013-11-01,2013,11,14,0,1,1,12,0,13,0,16,0,11,6,0,2,1,0,1,1,1,0,70,70,80,5404,0.0025906735751295,0.0,0.0001850481125092,0.0001850481125092,0.002220577350111,0.0,0.0024056254626202,0.0,0.002960769800148,0.0,0.0020355292376017,0.0011102886750555,0.0,0.0003700962250185,0.0001850481125092,0.0,0.0001850481125092,0.0001850481125092,0.0001850481125092,0.0
2013-12-01,2013,12,15,0,1,0,7,0,20,0,13,0,7,1,0,0,1,0,0,0,0,0,58,58,65,5518,0.0027183762232693,0.0,0.0001812250815512,0.0,0.001268575570859,0.0,0.0036245016310257,0.0,0.0023559260601667,0.0,0.001268575570859,0.0001812250815512,0.0,0.0,0.0001812250815512,0.0,0.0,0.0,0.0,0.0
2014-01-01,2014,1,14,0,1,0,15,0,24,0,12,0,14,4,0,1,0,0,0,0,2,0,77,77,87,5668,0.002470007057163,0.0,0.0001764290755116,0.0,0.0026464361326746,0.0,0.0042342978122794,0.0,0.0021171489061397,0.0,0.002470007057163,0.0007057163020465,0.0,0.0001764290755116,0.0,0.0,0.0,0.0,0.0003528581510232,0.0
2014-02-01,2014,2,23,0,2,0,7,0,8,1,9,0,4,3,0,0,0,0,0,0,0,0,50,50,57,4962,0.0046352277307537,0.0,0.0004030632809351,0.0,0.0014107214832728,0.0,0.0016122531237404,0.0002015316404675,0.0018137847642079,0.0,0.0008061265618702,0.0006045949214026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-01,2014,3,14,0,0,0,4,0,10,0,10,0,9,0,1,2,0,0,0,0,1,0,48,48,51,5005,0.0027972027972027,0.0,0.0,0.0,0.0007992007992007,0.0,0.0019980019980019,0.0,0.0019980019980019,0.0,0.0017982017982017,0.0,0.0001998001998001,0.0003996003996003,0.0,0.0,0.0,0.0,0.0001998001998001,0.0
2014-04-01,2014,4,5,0,0,0,6,0,7,1,5,2,7,2,0,1,1,0,0,0,0,0,32,32,37,5597,0.0008933357155619,0.0,0.0,0.0,0.0010720028586742,0.0,0.0012506700017866,0.0001786671431123,0.0008933357155619,0.0003573342862247,0.0012506700017866,0.0003573342862247,0.0,0.0001786671431123,0.0001786671431123,0.0,0.0,0.0,0.0,0.0
2014-05-01,2014,5,41,0,1,0,8,0,13,1,12,0,12,4,0,2,0,0,0,0,0,2,89,89,96,5462,0.0075064079091907,0.0,0.0001830831197363,0.0,0.0014646649578908,0.0,0.0023800805565726,0.0001830831197363,0.0021969974368363,0.0,0.0021969974368363,0.0007323324789454,0.0,0.0003661662394727,0.0,0.0,0.0,0.0,0.0,0.0003661662394727
2014-06-01,2014,6,11,0,0,0,3,0,12,0,6,0,11,1,0,0,0,0,0,0,0,0,33,33,44,4701,0.0023399276749627,0.0,0.0,0.0,0.0006381620931716,0.0,0.0025526483726866,0.0,0.0012763241863433,0.0,0.0023399276749627,0.0002127206977238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-01,2014,7,14,0,0,0,2,0,11,0,6,0,6,2,0,0,0,0,0,0,1,0,39,39,42,4176,0.0033524904214559,0.0,0.0,0.0,0.0004789272030651,0.0,0.0026340996168582,0.0,0.0014367816091954,0.0,0.0014367816091954,0.0004789272030651,0.0,0.0,0.0,0.0,0.0,0.0,0.0002394636015325,0.0
2014-08-01,2014,8,15,0,0,0,2,0,9,0,7,0,4,3,0,0,0,0,0,1,0,0,40,40,41,3702,0.0040518638573743,0.0,0.0,0.0,0.0005402485143165,0.0,0.0024311183144246,0.0,0.001890869800108,0.0,0.0010804970286331,0.0008103727714748,0.0,0.0,0.0,0.0,0.0,0.0002701242571582,0.0,0.0
2014-09-01,2014,9,12,0,0,0,10,0,6,1,7,2,6,5,0,2,1,1,0,0,0,0,49,49,53,4363,0.0027504011001604,0.0,0.0,0.0,0.0022920009168003,0.0,0.0013752005500802,0.00022920009168,0.0016044006417602,0.00045840018336,0.0013752005500802,0.0011460004584001,0.0,0.00045840018336,0.00022920009168,0.00022920009168,0.0,0.0,0.0,0.0
2014-10-01,2014,10,6,1,2,0,4,0,3,0,9,1,2,3,0,1,0,0,0,0,1,0,33,33,33,4389,0.0013670539986329,0.0002278423331054,0.0004556846662109,0.0,0.0009113693324219,0.0,0.0006835269993164,0.0,0.0020505809979494,0.0002278423331054,0.0004556846662109,0.0006835269993164,0.0,0.0002278423331054,0.0,0.0,0.0,0.0,0.0002278423331054,0.0
2014-11-01,2014,11,5,0,0,0,7,0,8,0,2,0,2,2,0,1,0,0,0,0,0,0,25,25,27,3945,0.0012674271229404,0.0,0.0,0.0,0.0017743979721166,0.0,0.0020278833967046,0.0,0.0005069708491761,0.0,0.0005069708491761,0.0005069708491761,0.0,0.000253485424588,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-01,2014,12,8,0,0,0,2,0,9,0,12,1,3,2,0,0,0,0,0,0,0,0,34,34,37,4208,0.0019011406844106,0.0,0.0,0.0,0.0004752851711026,0.0,0.0021387832699619,0.0,0.0028517110266159,0.0002376425855513,0.0007129277566539,0.0004752851711026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015,1,11,0,0,0,6,0,6,0,5,1,3,2,0,1,4,0,0,0,0,0,36,36,39,4356,0.0025252525252525,0.0,0.0,0.0,0.0013774104683195,0.0,0.0013774104683195,0.0,0.0011478420569329,0.0002295684113865,0.0006887052341597,0.0004591368227731,0.0,0.0002295684113865,0.0009182736455463,0.0,0.0,0.0,0.0,0.0
2015-02-01,2015,2,5,0,1,0,8,0,6,0,6,0,7,5,1,1,1,0,0,0,1,0,37,37,42,4449,0.0011238480557428,0.0,0.0002247696111485,0.0,0.0017981568891885,0.0,0.0013486176668914,0.0,0.0013486176668914,0.0,0.00157338727804,0.0011238480557428,0.0002247696111485,0.0002247696111485,0.0002247696111485,0.0,0.0,0.0,0.0002247696111485,0.0
2015-03-01,2015,3,6,0,0,0,5,0,5,0,5,0,4,5,0,0,0,0,0,1,0,0,29,29,31,4957,0.0012104095218882,0.0,0.0,0.0,0.0010086746015735,0.0,0.0010086746015735,0.0,0.0010086746015735,0.0,0.0008069396812588,0.0010086746015735,0.0,0.0,0.0,0.0,0.0,0.0002017349203147,0.0,0.0
2015-04-01,2015,4,7,0,0,0,11,0,14,0,6,3,7,1,0,3,0,2,0,0,1,2,52,52,57,5005,0.0013986013986013,0.0,0.0,0.0,0.0021978021978021,0.0,0.0027972027972027,0.0,0.0011988011988011,0.0005994005994005,0.0013986013986013,0.0001998001998001,0.0,0.0005994005994005,0.0,0.0003996003996003,0.0,0.0,0.0001998001998001,0.0003996003996003
2015-05-01,2015,5,17,0,1,0,6,0,8,1,6,2,9,1,0,4,1,0,0,0,0,0,52,52,56,4300,0.003953488372093,0.0,0.0002325581395348,0.0,0.0013953488372093,0.0,0.001860465116279,0.0002325581395348,0.0013953488372093,0.0004651162790697,0.0020930232558139,0.0002325581395348,0.0,0.0009302325581395,0.0002325581395348,0.0,0.0,0.0,0.0,0.0
2015-06-01,2015,6,7,0,0,0,7,0,11,0,7,2,4,4,0,4,0,0,0,0,0,0,41,41,46,4878,0.0014350143501435,0.0,0.0,0.0,0.0014350143501435,0.0,0.0022550225502255,0.0,0.0014350143501435,0.000410004100041,0.000820008200082,0.000820008200082,0.0,0.000820008200082,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,2015,7,24,0,0,0,8,0,8,1,10,1,17,5,0,2,1,0,0,0,0,0,72,72,77,4546,0.0052793664760228,0.0,0.0,0.0,0.0017597888253409,0.0,0.0017597888253409,0.0002199736031676,0.0021997360316761,0.0002199736031676,0.0037395512538495,0.001099868015838,0.0,0.0004399472063352,0.0002199736031676,0.0,0.0,0.0,0.0,0.0
2015-08-01,2015,8,17,0,0,0,2,0,7,1,10,1,12,2,1,0,1,0,0,0,2,0,53,53,56,4309,0.0039452309120445,0.0,0.0,0.0,0.0004641448131817,0.0,0.0016245068461359,0.0002320724065908,0.0023207240659085,0.0002320724065908,0.0027848688790902,0.0004641448131817,0.0002320724065908,0.0,0.0002320724065908,0.0,0.0,0.0,0.0004641448131817,0.0
2015-09-01,2015,9,6,0,0,0,7,0,3,5,9,0,6,3,1,1,0,0,0,0,0,0,39,39,41,6301,0.0009522298047928,0.0,0.0,0.0,0.0011109347722583,0.0,0.0004761149023964,0.0007935248373274,0.0014283447071893,0.0,0.0009522298047928,0.0004761149023964,0.0001587049674654,0.0001587049674654,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-01,2015,10,9,0,1,0,4,0,8,2,6,2,5,1,0,2,0,0,1,0,1,0,41,41,42,5066,0.0017765495459928,0.0,0.0001973943939992,0.0,0.0007895775759968,0.0,0.0015791551519936,0.0003947887879984,0.0011843663639952,0.0003947887879984,0.000986971969996,0.0001973943939992,0.0,0.0003947887879984,0.0,0.0,0.0001973943939992,0.0,0.0001973943939992,0.0
2015-11-01,2015,11,3,0,0,0,1,0,11,0,5,1,7,2,0,1,0,0,0,0,1,0,30,30,32,4487,0.0006685981724983,0.0,0.0,0.0,0.0002228660574994,0.0,0.0024515266324938,0.0,0.0011143302874972,0.0002228660574994,0.0015600624024961,0.0004457321149988,0.0,0.0002228660574994,0.0,0.0,0.0,0.0,0.0002228660574994,0.0
2015-12-01,2015,12,11,2,0,0,4,0,5,0,3,0,9,3,0,2,1,1,0,0,0,0,37,37,41,4296,0.00256052141527,0.0004655493482309,0.0,0.0,0.0009310986964618,0.0,0.0011638733705772,0.0,0.0006983240223463,0.0,0.0020949720670391,0.0006983240223463,0.0,0.0004655493482309,0.0002327746741154,0.0002327746741154,0.0,0.0,0.0,0.0
2016-01-01,2016,1,6,0,0,0,1,0,8,0,5,2,5,4,0,1,2,0,0,0,1,0,31,31,35,4201,0.0014282313734825,0.0,0.0,0.0,0.000238038562247,0.0,0.0019043084979766,0.0,0.0011901928112354,0.0004760771244941,0.0011901928112354,0.0009521542489883,0.0,0.000238038562247,0.0004760771244941,0.0,0.0,0.0,0.000238038562247,0.0
2016-02-01,2016,2,12,0,0,0,2,0,2,0,4,0,5,3,0,1,0,1,0,0,0,0,29,29,30,4980,0.0024096385542168,0.0,0.0,0.0,0.0004016064257028,0.0,0.0004016064257028,0.0,0.0008032128514056,0.0,0.001004016064257,0.0006024096385542,0.0,0.0002008032128514,0.0,0.0002008032128514,0.0,0.0,0.0,0.0
2016-03-01,2016,3,5,0,0,0,12,0,6,0,12,2,11,2,1,4,0,1,0,0,1,0,47,47,57,5508,0.0009077705156136,0.0,0.0,0.0,0.0021786492374727,0.0,0.0010893246187363,0.0,0.0021786492374727,0.0003631082062454,0.00199709513435,0.0003631082062454,0.0001815541031227,0.0007262164124909,0.0,0.0001815541031227,0.0,0.0,0.0001815541031227,0.0
2016-04-01,2016,4,8,1,1,0,15,0,7,1,4,0,17,2,0,1,0,0,0,0,1,0,45,45,58,5260,0.0015209125475285,0.000190114068441,0.000190114068441,0.0,0.0028517110266159,0.0,0.0013307984790874,0.000190114068441,0.0007604562737642,0.0,0.003231939163498,0.0003802281368821,0.0,0.000190114068441,0.0,0.0,0.0,0.0,0.000190114068441,0.0
2016-05-01,2016,5,13,0,0,0,8,0,7,0,6,0,7,2,0,2,0,0,0,0,0,0,44,44,45,5426,0.0023958717287136,0.0,0.0,0.0,0.0014743826022852,0.0,0.0012900847769996,0.0,0.0011057869517139,0.0,0.0012900847769996,0.0003685956505713,0.0,0.0003685956505713,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,2016,6,20,0,0,0,8,0,10,1,12,0,10,1,0,1,0,1,1,0,1,2,61,61,68,5370,0.0037243947858473,0.0,0.0,0.0,0.0014897579143389,0.0,0.0018621973929236,0.0001862197392923,0.0022346368715083,0.0,0.0018621973929236,0.0001862197392923,0.0,0.0001862197392923,0.0,0.0001862197392923,0.0001862197392923,0.0,0.0001862197392923,0.0003724394785847
2016-07-01,2016,7,18,0,1,0,9,0,11,0,10,1,9,3,0,1,0,0,0,0,2,1,61,61,66,5342,0.0033695245226506,0.0,0.0001871958068139,0.0,0.0016847622613253,0.0,0.0020591538749532,0.0,0.0018719580681392,0.0001871958068139,0.0016847622613253,0.0005615874204417,0.0,0.0001871958068139,0.0,0.0,0.0,0.0,0.0003743916136278,0.0001871958068139
2016-08-01,2016,8,12,0,0,0,11,0,5,0,13,1,12,1,3,0,0,0,0,0,0,1,55,55,59,4879,0.0024595203935232,0.0,0.0,0.0,0.0022545603607296,0.0,0.001024800163968,0.0,0.0026644804263168,0.0002049600327936,0.0024595203935232,0.0002049600327936,0.0006148800983808,0.0,0.0,0.0,0.0,0.0,0.0,0.0002049600327936
2016-09-01,2016,9,2,0,0,1,11,0,8,0,2,0,8,1,1,2,0,0,0,0,1,2,33,33,39,5212,0.0003837298541826,0.0,0.0,0.0001918649270913,0.0021105141980046,0.0,0.0015349194167306,0.0,0.0003837298541826,0.0,0.0015349194167306,0.0001918649270913,0.0001918649270913,0.0003837298541826,0.0,0.0,0.0,0.0,0.0001918649270913,0.0003837298541826
